,AUFNR_Order,KTEXT_OrderDescr,ILART_MaintenanceActivityTypeID,GSTRP_BasicStartDateID,GLTRP_BasicFinishDateID,ActualCost,FLOC_STRNO_FunctionalLocation,FLOC_PLTXT_FunctionalLocationDescr,FLOC_EARTX_TechnicalObjectTypeDescr,FLOC_STORT_LocationDescr
2323,57061211,Yarwun Down - 12CD - C23,C23,20220330,20220330,2730.21,TO000575,545.287KM 12C/D TURNOUT YARWUN,Electrical Turnout,Yarwun
2324,57052504,Bajool Up - 9A - C23,C23,20220330,20220330,1976.86,TO000572,605.565KM 9A TURNOUT BAJOOL,Electrical Turnout,Bajool
2325,80106750,Wotonga Down Rd C14,C14,20220330,20220330,11413.69,,,,
2326,80107322,YUK-BMT UP Remve/Reinstte Greasr 37.814k,C01,20220330,20220330,9768.3,,,,
2327,57061464,Dakenba - Callide - C19,C19,20220330,20220330,14165.88,MA-07ML,DAKENBA-CALLIDE MINE,Loading Facility,
2328,57062612,Mindi TO 12CD C23,C23,20220330,20220330,0.0,TO000246,120.557KM 12C/D TURNOUT MINDI,Electrical Turnout,Mindi
2329,57061463,Dakenba - Callide - C19,C19,20220330,20220330,15809.85,MA-07ML,DAKENBA-CALLIDE MINE,Loading Facility,
2330,57062610,Wotonga TO 12AB C23,C23,20220330,20220330,11318.62,TO000211,176.818KM 12A/B TURNOUT WOTONGA,Electrical Turnout,Wotonga
2331,57060532,Peak Downs Main C02,C02,20220330,20220330,10559.62,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
2332,57062609,Wotonga TO 10AB C23,C23,20220330,20220330,7840.55,TO000295,176.565KM 10A/B TURNOUT WOTONGA,Electrical Turnout,Wotonga
2333,57061248,Bidgerley - Hail Creek Spur C19,C19,20220330,20220330,10932.54,GA-07ML,BIDGERLEY JCT - HAIL CREEK,Loading Facility,
2334,57061213,Yarwun Down - C19,C19,20220330,20220330,5107.12,,,,
2335,57062613,Winchester Loop C19,C19,20220330,20220330,18576.87,GA-04PL,WINCHESTER PLOOP,Passing Loop,
2336,57061743,Byelle - Stowe - C57,C57,20220331,20220331,29919.25,MA-01ML,STH GLADSTONE-MOURA,Main Line,
2337,57061459,Marmor - Bajool Down - C19,C19,20220331,20220331,7353.87,,,,
2338,57061792,Red Mountain TO 7AB C23,C23,20220331,20220331,21477.87,TO000385,21.772KM 7A/B TURNOUT MILLENNIUM-RED MTN,Electrical Turnout,Millennium Junction-Red Mountain
2339,57061214,Bajool Down - C19,C19,20220331,20220331,10336.13,,,,
2340,80107299,Betta Cable Works,T54,20220331,20220331,0.0,,,,
2341,57053320,Callemondah Powerhouse 2,C19,20220401,20220402,12122.71,BW-28YR,POWERHOUSE 2 CH307 - 269 Pts,Yard Track,
2342,57061337,Boonal Up - C19,C19,20220401,20220401,3542.78,,,,
2343,80107270,SR_WAL-BLU 169.400 Yard_ISO,C01,20220401,20220401,6821.77,BW-0852-00852B,852B Electrical Sub-Section,Electrical Section,Bluff FS - Umolo TSC
2344,80107185,BBE UP DCP Test BBE Creek 52.540-52.645K,C20,20220401,20220401,0.0,BR200823-91-01,Bridge 52.570km TRACK 1,Structure Track,Bolingbroke-Hatfield
2345,80107050,Bridge Rollouts Renewal (Hut Ck).,C20,20220401,20220401,0.0,BR101453-91-01,Bridge 572.990km TRACK 1,Structure Track,Ambrose-Epala
2346,57061332,Parnabal - Walton Down - C19,C19,20220401,20220401,10889.19,,,,
2347,57061334,Boonal - Blackwater Down - C19,C19,20220401,20220401,6935.52,,,,
2348,57062601,Carborough Downs - Mallawa Down Rd C02,C02,20220401,20220401,37622.54,,,,
2349,57057768,Dingo Down - 12CD - C23,C23,20220402,20220402,3306.23,TO000690,140.729KM 12C/D TURNOUT DINGO,Electrical Turnout,Dingo
2350,80106979,RD ME UP 50A/B RPLC TIES x11 631.608km.,C23,20220402,20220402,8557.96,TO000833,631.608KM 50A/B TURNOUT ROCKLANDS,Electrical Turnout,Rocklands
2351,57057767,Dingo Down - 11AB - C23,C23,20220402,20220402,3723.79,TO000689,140.749KM 11A/B TURNOUT DINGO,Electrical Turnout,Dingo
2352,57061333,Saggitarius - Rangal Up - C19,C19,20220402,20220402,18530.74,,,,
2353,80107345,2156 Midgee Up (Unallocated),C14,20220402,20220403,0.0,,,,
2354,57053321,Callemondah Powerhouse 1,C19,20220402,20220402,11835.5,BW-29YR,POWERHOUSE 1 CH307 - 262 Pts,Yard Track,
2355,57058887,Dingo Up - 11CD - C23,C23,20220402,20220402,9465.41,TO000731,140.852KM 11C/D TURNOUT DINGO,Electrical Turnout,Dingo
2356,80106974,SR_WAL_Sid-Dn_115.570km_BOND-INT-T&C,C10,20220402,20220402,0.0,TO000640,115.707KM ER1.2A TURNOUT WALLAROO-TYPHIN,Manual Turnout,Wallaroo
2357,80104278,2226 Midgee 12AB C13,C13,20220402,20220411,90806.09,TO000876,623.235KM 11A/B TURNOUT MIDGEE,Electrical Turnout,Midgee
2358,57052550,Bajool Down - 8AB - C23,C23,20220402,20220402,2630.33,TO000873,606.626KM 8A/B TURNOUT BAJOOL,Electrical Turnout,Bajool
2359,57061528,Dingo Up - 12AB - C23,C23,20220402,20220402,3828.2,TO000730,140.625KM 12A/B TURNOUT DINGO,Electrical Turnout,Dingo
2360,80107165,Bridge Rollouts (Hut Ck)_ISO/H&S/BD/BMF,C20,20220402,20220404,0.0,BR101453-91-01,Bridge 572.990km TRACK 1,Structure Track,Ambrose-Epala
2361,80106977,C13 BLACKWATER T/O 11CD MIDGEE.,C03,20220402,20220402,12193.25,TO000840,623.137KM 11C/D TURNOUT MIDGEE,Electrical Turnout,Midgee
2362,57054964,Bajool - Archer Down - C19,C19,20220402,20220402,1562.28,,,,
2363,80106980,Bridge Rollouts Renewal (Hut Ck).,C20,20220402,20220402,0.0,BR101453-91-01,Bridge 572.990km TRACK 1,Structure Track,Ambrose-Epala
2364,80107163,Bridge Rollouts (Bridgewater Ck)_ISO/BD,C20,20220402,20220403,2493.57,BR100447-91-01,Bridge 133.020km TRACK 1,Structure Track,Tryphinia
2365,80106976,C13 BLACKWATER T/O 8C/D ARCHER.,C01,20220402,20220402,14691.61,TO000842,617.176KM 8C/D TURNOUT ARCHER,Electrical Turnout,Archer
2366,57061811,Blackwater - Saggitarius Down - C19,C19,20220402,20220402,16124.47,,,,
2367,80104389,2226 Midgee 11CD C13,C13,20220402,20220411,96452.04,TO000840,623.137KM 11C/D TURNOUT MIDGEE,Electrical Turnout,Midgee
2368,80107045,RM902 UNDERCUTTING SUPPORT,C01,20220402,20220403,20513.59,,,,
2369,80106850,Archer Up - 8CD - C23,C13,20220402,20220402,10138.33,TO000842,617.176KM 8C/D TURNOUT ARCHER,Electrical Turnout,Archer
2370,80106978,C13 BLACKWATER T/O 12A/B MIDGEE,C03,20220402,20220402,9125.03,TO000876,623.235KM 11A/B TURNOUT MIDGEE,Electrical Turnout,Midgee
2371,57053338,Bajool Up - 7AB - C23,C23,20220402,20220402,5921.49,TO000835,606.443KM 7A/B TURNOUT BAJOOL,Electrical Turnout,Bajool
2372,80104396,2227 Archer 8CD C13,C13,20220402,20220411,66139.4,TO000842,617.176KM 8C/D TURNOUT ARCHER,Electrical Turnout,Archer
2373,80107164,Bridge Rollouts (Bridgewater Up)_ISO/BD,C20,20220402,20220404,0.0,BR100481-91-01,Bridge 133.020km TRACK 1,Structure Track,Tryphinia
2374,80104560,C01 CAH-AOG UP 536.850 - 548.020.,C01,20220402,20230302,2453699.45,,,,
2375,57061500,Bajool Down - 7CD - C23,C23,20220402,20220402,2917.25,TO000872,606.28KM 7C/D TURNOUT BAJOOL,Electrical Turnout,Bajool
2376,57053337,Bajool Up - 8CD - C23,C23,20220402,20220402,2917.25,TO000834,606.464KM 8C/D TURNOUT BAJOOL,Electrical Turnout,Bajool
2377,57061529,Marmor - Bajool Down - C19,C19,20220402,20220402,14012.47,,,,
2378,80107278,SR_RD_Bond-IntLock_631.608km,C13,20220403,20220403,10961.8,TO000833,631.608KM 50A/B TURNOUT ROCKLANDS,Electrical Turnout,Rocklands
2379,57062525,Aldoga Up - C19,C19,20220403,20220403,8022.59,,,,
2380,57062527,Aldoga - Mt Larcom Up - C19,C19,20220403,20220403,12989.93,,,,
2381,57061554,Bluff - Boonal Down - C19,C19,20220403,20220403,28198.8,,,,
2382,80106949,Rocklands Up - 50AB - C13,C13,20220403,20220403,8496.44,TO000833,631.608KM 50A/B TURNOUT ROCKLANDS,Electrical Turnout,Rocklands
2383,80107256,C14 UNDERCUT BO DOWN 33m,C14,20220403,20220403,0.0,,,,
2384,80107302,SR_BO_Bond_179.380-179.443km,C14,20220403,20220404,2479.71,,,,
2385,57061381,Rocklands Down - 50CD - C23,C23,20220403,20220403,3219.8,TO000759,631.507KM 50C/D TURNOUT ROCKLANDS,Electrical Turnout,Rocklands
2386,80107263,Boonal Down - C14,C14,20220403,20220403,25087.59,,,,
2387,80107387,Midgee Up - C14,C14,20220403,20220403,2406.27,,,,
2388,57062526,Aldoga - Mt Larcom Up - C19,C19,20220403,20220403,16612.32,,,,
2389,80107291,2240 Rocklands 50AB C13,C13,20220403,20220408,11736.08,TO000833,631.608KM 50A/B TURNOUT ROCKLANDS,Electrical Turnout,Rocklands
2390,80106811,Midgee Up - 12AB - C13,C13,20220403,20220403,5148.64,TO000876,623.235KM 11A/B TURNOUT MIDGEE,Electrical Turnout,Midgee
2391,80106812,Midgee Up - 11CD - C13,C13,20220403,20220403,5531.97,TO000840,623.137KM 11C/D TURNOUT MIDGEE,Electrical Turnout,Midgee
2392,57058928,Gracemere Down - 12CD - C23,C23,20220404,20220404,5642.85,TO000662,4.111KM 12C/D TURNOUT GRACEMERE,Electrical Turnout,Gracemere
2393,80106915,Aroona PSC Battery Charger,T27,20220404,20220531,4950.4,ST001930-05,AN AT AC/DC Power Supply,LV Power Systems,Aroona
2394,57060752,Gracemere Down - 11AB - C23,C23,20220404,20220404,4496.31,TO000661,4.274KM 11A/B TURNOUT GRACEMERE,Electrical Turnout,Gracemere
2395,57052582,Rocklands Coal Main - 8BC - C23,C23,20220404,20220404,4272.24,TO001187,0.242KM 8B/C TURNOUT ROCKLANDS,Electrical Turnout,Rocklands
2396,80107264,Boonal Up - C14,C14,20220404,20220404,7115.35,,,,
2397,57052274,Rocklands Coal Main - 9AB - C23,C23,20220404,20220404,3698.4,TO000718,0.925KM 9A/B TURNOUT ROCKLANDS,Electrical Turnout,Rocklands
2398,80107439,PM_IV805 Kurb Raising – QCCS,C20,20220404,20220404,178672.0,,,,
2399,600001980,No notification - remove from FSCL list,C14,20220405,20220604,0.0,,,,
2400,80107169,2150 IM Boonal Up (Unallocated),C14,20220405,20220405,72468.98,,,,
2401,57062729,Westwood Up - C19,C19,20220406,20220406,33605.63,,,,
2402,80107187,2152 IM Boonal Down (Unallocated),C14,20220406,20220408,17792.25,,,,
2403,57062654,Daly Bay - Praguelands Up Rd C19,C19,20220407,20220407,18810.14,,,,
2404,57058749,Yukan Up Rd C57,C57,20220407,20220407,19958.39,,,,
2405,57061855,Warren - Wycarbah Up - C19,C19,20220407,20220407,37621.4,,,,
2406,57062443,Tootoolah - Macarthur Down Rd C19,C19,20220408,20220408,12230.02,,,,
2407,57062828,Wandoo - Waitara Down Rd C19,C19,20220408,20220408,19295.46,,,,
2408,57062829,Waitara - Braeside Down Rd C19,C19,20220408,20220408,13843.37,,,,
2409,57062735,Grantleigh - Tunnel Up - C19,C19,20220409,20220409,32982.91,,,,
2410,57061411,Wotonga - Goonyella Main C19,C19,20220409,20220409,22828.19,,,,
2411,57062658,Tootoolah - Coppabella Up Rd C19,C19,20220410,20220410,10969.01,,,,
2412,57061078,Carborough Downs - Mallawa Down Rd C19,C19,20220410,20220410,15899.84,,,,
2413,57061410,Macarthur - Coppabella Down Rd C19,C19,20220410,20220410,7807.03,,,,
2414,57061810,Walton - Bluff Up - C19,C19,20220410,20220410,22620.44,,,,
2415,600002005,2160 Bajool Up (Unallocated),C14,20220410,20221007,0.0,,,,
2416,57061812,Memooloo - Starlee - C19,C19,20220412,20220412,17692.19,BW-06ML,KINROLA JCT-ROLLESTON,Loading Facility,
2417,50415130,Generator Equipment Newlands Main Line,T29,20220412,20220412,3139.45,,,,
2418,57060446,Balook - Wandoo Down Rd C19,C19,20220412,20220412,21251.06,,,,
2419,57061412,Bolingbroke - Balook Down Rd C02,C02,20220412,20220412,9258.3,,,,
2420,80106945,SR_BY-AA Cab 4795 Sleepers  Renewal.,C43,20220412,20220412,1930.91,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2421,57052757,Kenmare - Memooloo - C19,C19,20220412,20220412,14977.66,BW-06ML,KINROLA JCT-ROLLESTON,Loading Facility,
2422,80107029,Wallaroo - Duaringa Up - C14,C14,20220413,20220414,31253.12,,,,
2423,80104291,2114 Aroona - Wallaroo Up C14,C14,20220413,20220418,153296.8,,,,
2424,80107281,SR_C14 BLKWTR U/C 105.800 Up RD_ISO,C14,20220413,20220413,7622.68,,,,
2425,80107043,C14 BLACKWATER U/C.,C01,20220413,20220413,0.0,,,,
2426,57062655,Balook - Wandoo Up Rd C19,C19,20220413,20220413,30510.8,,,,
2427,57061973,Duaringa - Wallaroo Up - C19,C19,20220413,20220413,18370.52,,,,
2428,80107386,SR_AT Mast Foundation MKZ-FH_ISO,T25,20220413,20220413,4789.37,BW-0161-00161F,161F Electrical Sub-Section,Electrical Section,Red Rock TSC - Burngrove Junction
2429,57061794,Leichardt Range Loop C19,C19,20220414,20220414,24772.37,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2430,57062617,Yarwun ATP on YN23 & YN26 PN train,T42,20220414,20220414,0.0,ST000670-05,YN23 ATP,ATP,Yarwun
2431,57062003,Braeside TO 8AB C23,C23,20220415,20220415,7447.63,TO000463,107.702KM 8A/B TURNOUT BRAESIDE,Electrical Turnout,Braeside
2432,57061974,Umolo - Parnabal Up - C19,C19,20220415,20220415,18096.99,,,,
2433,57061442,Wallaroo - Tryphinia Down - C19,C19,20220415,20220415,9686.89,,,,
2434,57061249,Braeside TO 8CD C23,C23,20220415,20220415,9326.62,TO000314,107.799KM 8C/D TURNOUT BRAESIDE,Electrical Turnout,Braeside
2435,57062002,Bolingbroke Up Rd C19,C19,20220416,20220416,2812.02,,,,
2436,80107044,C14 BLACKWATER U/C.,C01,20220416,20220416,1908.27,,,,
2437,57061972,Wallaroo - Tryphinia Up - C19,C19,20220416,20220417,27849.26,,,,
2438,80107282,SR_C14 BLKWTR U/C-117.100 Up Rd_ISO,C14,20220416,20220416,17604.17,,,,
2439,57062902,Bolingbroke TO 12CD C23,C23,20220416,20220416,5526.26,TO000451,60.611KM 12C/D TURNOUT BOLINGBROKE,Electrical Turnout,Bolingbroke
2440,80107064,Wallaroo - Tryphinia Up - C14,C14,20220416,20220417,24281.2,,,,
2441,57057428,Bolingbroke TO 8AB C23,C23,20220416,20220416,4692.95,TO000450,60.392KM 8A/B TURNOUT BOLINGBROKE,Electrical Turnout,Bolingbroke
2442,57057429,Bolingbroke TO 8CD C23,C23,20220416,20220416,3020.78,TO000326,60.492KM 8C/D TURNOUT BOLINGBROKE,Electrical Turnout,Bolingbroke
2443,80104292,2115 Wallaroo - Tryphinia Up C14,C14,20220416,20220417,234681.47,,,,
2444,57062901,Bolingbroke TO 12AB C23,C23,20220416,20220416,2812.02,TO000325,60.513KM 12A/B TURNOUT BOLINGBROKE,Electrical Turnout,Bolingbroke
2445,57059515,Yukan TO 11CD C23,C23,20220417,20220617,4879.9,TO000333,30.134KM 11C/D TURNOUT YUKAN,Electrical Turnout,Yukan
2446,57060376,Yukan TO 7AB C23,C23,20220417,20220518,3445.28,TO001222,28.717KM 7A/B TURNOUT YUKAN,Electrical Turnout,Yukan
2447,57062001,Jilalan TO 82AB C23,C23,20220417,20220417,4019.87,TO000511,22.634KM 82A/B TURNOUT JILALAN,Electrical Turnout,Jilalan
2448,57062734,Coppabella TO 45A C23,C23,20220418,20220418,6602.9,TO000285,147.78KM 45A/B TURNOUT COPPABELLA,Electrical Turnout,Coppabella
2449,57061981,Briaba - Almoola Main C19,C19,20220418,20220419,18538.98,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2450,57049218, Almoola TO 12AB C23,C23,20220419,20220419,4305.33,TO000157,71.941KM 12A/B TURNOUT BRIABA-ALMOOLA,Electrical Turnout,Almoola-Briaba
2451,57061284,Collinsville TO 10AB C23,C23,20220419,20220419,9185.22,TO000170,78.296KM 10A/B TURNOUT MCNAUGHTON-SONOMA,Electrical Turnout,Sonoma
2452,57063074,PIPE BARREL SILTED,C67,20220419,20220419,0.0,CU200033,Culvert 15.805km MTDR Unknown,Culverts,Middlemount
2453,57063076,Scouring around abutments,B04,20220419,20220419,0.0,BR200021,Bridge 5.445km MCMT Creek,Bridges,Middlemount Junction-Middlemount
2454,57063077,Scour edge of access road,C67,20220419,20220419,0.0,CU201292,Culvert 4.295km MCMT Unknown,Culverts,Middlemount Junction-Middlemount
2455,57063096,Coppabella Up Rd C19,C19,20220419,20220419,9472.14,,,,
2456,57063073,Mine - BATTER PROTECTION SCOURED,B04,20220419,20220419,0.0,BR200013,Bridge 0.780km MCMT Overpass,Bridges,Middlemount Junction-Middlemount
2457,57063206,Collinsville TO 7AB C23,C23,20220419,20220419,4594.47,TO000169,75.603KM 7A TURNOUT COLLINSVILLE,Electrical Turnout,Collinsville
2458,80107293,BLK-ARM Undercut Sides LX 15.490km,C14,20220419,20220422,32343.67,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2459,80106985,AOO-CSV IP Closure Support 71.950km,C20,20220419,20220425,0.0,BR300391-91-01,Bridge 72.250km TRACK 1,Structure Track,Almoola-Collinsville
2460,80107295,SR_SA2 Axel By-AA ballast U/C 15.490 km,C14,20220419,20220422,6677.85,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2461,57057464,Suttor Creek Main C19,C19,20220419,20220419,31084.93,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2462,80106709,Wallaroo - Tryphinia Down C14,C14,20220420,20220421,13223.42,,,,
2463,57063133,Birralee - Cockool Main C19,C19,20220420,20220420,21430.44,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2464,57061984,Collinsville Main C19,C19,20220420,20220420,10622.03,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2465,57061977,Binbee - Briaba Main C19,C19,20220420,20220420,50094.71,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2466,80107063,BIR-COC 35m Undercut 99.265-99.300km,C14,20220420,20220908,38988.59,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2467,57062293,Birralee - Cockool Main C19,C19,20220420,20220420,15575.66,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2468,57059371,Aberdeen - Binbee Main C19,C19,20220420,20220420,2166.8,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2469,80107073,Cockool - Birralee Main C14,C14,20220420,20220420,5097.34,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2470,80107510,FY22 Survey BW Calliope River Bridge,C20,20220420,20230630,14029.11,BR101331,Bridge 537.850km GEMM Calliope River UP,Bridges,Callemondah
2471,80107362,BCD UC WO-TRY DN 116.355_ISO,C03,20220421,20220421,6925.16,,,,
2472,80106738,2144 Wallaroo - Tryphinia Down (Unalloca,C14,20220421,20220604,204967.09,,,,
2473,80104290,2112 Westwood - Windah Up C14,C14,20220421,20220424,198402.04,,,,
2474,57062445,Havilah - Newlands Main C02,C02,20220421,20220421,0.0,LX003332,LX3332.138.984KM Private Cattle Crossing,Private LX,Havilah-Newlands
2475,57061980,Buckley - Aberdeen Main C19,C19,20220421,20220421,21472.76,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2476,57062444,Havilah - Newlands Main C02,C02,20220421,20220421,0.0,LX003330,LX3330.133.918KM Private Cattle Crossing,Private LX,Havilah-Newlands
2477,57061985,Cockool - Havilah Main C19,C19,20220421,20220421,10514.98,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2478,57061979,Aberdeen - Binbee Main C19,C19,20220421,20220421,29793.49,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2479,57063208,Wallaroo - Tryphinia Down - C19,C19,20220421,20220421,12770.38,,,,
2480,57061255,Almoola - Collinsville Main C19,C19,20220421,20220421,0.0,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2481,57062604,Havilah - Newlands Main C19,C19,20220421,20220421,13637.78,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2482,80104142,BBR NL BRI-CSV Devlin Ck 72.230-72.275KM,C20,20220422,20221004,590866.6,BR300391-91-01,Bridge 72.250km TRACK 1,Structure Track,Almoola-Collinsville
2483,57061256,Havilah - Newlands Main C19,C19,20220422,20220422,32087.14,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2484,57061259,Caval Ridge Exit Rd C19,C19,20220422,20220422,0.0,GA-24ML,CAVAL RIDGE JCT-CAVAL RIDGE,Loading Facility,
2485,57061986,Sonoma - Birralee Main C19,C19,20220422,20220422,24341.99,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2486,57062272,Bluff 4th Rd - C19,C19,20220422,20220422,0.0,BW-40YR,BLUFF FOURTH RD,Yard Track,
2487,80107544,Buckley - Armuna Main C14,C14,20220422,20220422,22620.44,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2488,57061975,Buckley - Armuna Main C19,C19,20220422,20220422,0.0,NL-01ML,DURROBURRA-NORTH GOONYELLA JCT,Main Line,
2489,57062102,Carborough Downs Balloon C19,C19,20220423,20220423,25489.68,GA-09ML,CARB DNS SP&BLOOP,Loading Facility,
2490,57062275,Sagittarius - Curragh - C19,C19,20220423,20220423,5097.93,BW-12ML,SAGITTARIUS-CURRAGH MINE,Loading Facility,
2491,57062035,Braeside - Mindi Up Rd C19,C19,20220423,20220423,31226.39,,,,
2492,57062343,Mackenzie - Fairhill - C19,C19,20220423,20220423,9143.44,BW-08ML,BURNGROVE-OAKY CK,Main Line,
2493,57057813,Sagittarius - Curragh - C19,C19,20220423,20220423,7231.38,BW-12ML,SAGITTARIUS-CURRAGH MINE,Loading Facility,
2494,57062101,Isaac Plains Balloon C19,C19,20220424,20220424,29076.19,GA-11ML,ISAAC PLNS SP&BLOOP,Loading Facility,
2495,57052756,Kenmare - Memooloo - C19,C19,20220424,20220424,7006.4,BW-06ML,KINROLA JCT-ROLLESTON,Loading Facility,
2496,57062341,Boorgoon - Kinrola - C19,C19,20220424,20220424,13892.52,BW-05ML,RANGAL-KINROLA MINE,Loading Facility,
2497,57062036,Macarthur Balloon C19,C19,20220424,20220424,29219.07,GA-08ML,MACARTHUR  SP&BLOOP,Loading Facility,
2498,57052763,Kenmare - Memooloo - C19,C19,20220424,20220424,15440.14,BW-06ML,KINROLA JCT-ROLLESTON,Loading Facility,
2499,57060897,Duaringa - Wallaroo Down - C19,C19,20220425,20220425,17834.42,,,,
2500,57061440,Walton - Bluff Up - C19,C19,20220425,20220425,6114.65,,,,
2501,80107167,Peak Downs TO ER2E C13,C13,20220426,20220427,0.0,TO000359,45.673KM ER2.2E TURNOUT PEAK DOWNS,Manual Turnout,Peak Downs
2502,80107491,SR_KA_CableLoc_15.900-18.900km,C01,20220426,20220501,3209.38,,,,
2503,57060871,Edungalba - Aroona Up - C19,C19,20220426,20220426,20612.0,,,,
2504,57062107,Harrow TO 12AB C23,C23,20220426,20220427,9472.14,TO000398,59.899KM 12A/B TURNOUT HARROW,Electrical Turnout,Harrow
2505,80107509,SR-MO Cab BA 14.140k,C67,20220426,20220427,0.0,,,,
2506,80107192,SUPP HUGHES CK ISO H/S BND 63.302,C20,20220427,20220429,0.0,BR200534-91-01,Bridge 63.340km TRACK 1,Structure Track,Harrow-Saraji
2507,80107019,SUPP RM902 WCH-PKD 34.851-42.600KM,C01,20220427,20220429,0.0,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
2508,57062530,Tunnel - Edungalba Down - C19,C19,20220427,20220427,11739.75,,,,
2509,80107028,SR_ WC- PD RM902 UNDERCUTTING SUPPORT,C01,20220427,20220429,7985.08,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
2510,57062106,Harrow TO 7AB C23,C23,20220427,20220427,6459.44,TO000390,57.55KM 7A/B TURNOUT HARROW,Electrical Turnout,Harrow
2511,57057865,Aroona - Duaringa Up - C19,C19,20220427,20220427,11310.23,,,,
2512,80107525,SUPP PKD 45.300-45.800KM ISO,C13,20220427,20220429,0.0,TO000359,45.673KM ER2.2E TURNOUT PEAK DOWNS,Manual Turnout,Peak Downs
2513,57062056,Ingsdon - Coppabella Down Rd C19,C19,20220427,20220427,31760.22,GA-04ML,COPPABELLA-INGSDON,Main Line,
2514,80104272,2228 Peak Downs ER2.2E C13 Cancelled,C13,20220427,20220602,79697.77,TO000359,45.673KM ER2.2E TURNOUT PEAK DOWNS,Manual Turnout,Peak Downs
2515,80107088,PKD Loop BCD TSR Support ER2.2E,C01,20220427,20220501,0.0,TO000359,45.673KM ER2.2E TURNOUT PEAK DOWNS,Manual Turnout,Peak Downs
2516,80104549,C01 WCH-PKD 34.851km-42.600km,C01,20220427,20240116,2009474.98,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
2517,57062058,Saraji - Lake Vermont Main C19,C19,20220427,20220427,41270.36,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
2518,57062578,Peak Downs - Harrow Main C02,C02,20220428,20220428,2869.22,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
2519,57060817,Rocklands - Gracemere Up - C19,C19,20220428,20220428,24773.8,,,,
2520,57061990,Ingsdon - Milllenium Down Rd C19,C19,20220428,20220428,22925.25,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
2521,57062115,Winchester - Peak Downs Main C19,C19,20220428,20220429,4728.57,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
2522,57061991,Saraji - Lake Vermont Main C19,C19,20220428,20220428,29076.19,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
